Row Labels;Max of 1Uex;Max of 1Dex;Max of 3Uex;Max of 3Dex;Max of 7Uex;Max of 7Dex;Max of 1Uin;Max of 1Din;Max of 3Uin;Max of 3Din;Max of 7Uin;Max of 7Din
A_70_P053071;0;1;0;1;0;1;0;0;0;1;0;0
A_70_P053371;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P053396;0;1;0;1;0;1;0;0;0;1;0;0
A_70_P053516;0;1;0;1;0;1;0;0;0;0;0;1
A_70_P053531;0;1;0;0;0;0;0;1;0;1;0;1
A_70_P053691;0;1;0;1;0;1;0;0;0;1;0;0
A_70_P053816;0;1;0;0;0;1;0;1;0;1;0;0
A_70_P053896;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P054651;0;1;0;0;0;1;0;1;0;1;0;0
A_70_P054781;0;0;0;0;0;1;0;1;0;1;0;1
A_70_P054881;0;1;0;1;0;0;0;1;0;1;0;0
A_70_P055186;0;1;0;0;0;0;0;1;0;1;0;1
A_70_P055736;0;0;0;0;1;0;1;0;1;0;1;0
A_70_P056056;0;1;0;1;0;0;0;1;0;1;0;0
A_70_P056146;0;1;0;1;0;1;0;1;0;0;0;0
A_70_P056261;0;0;0;0;1;0;1;0;1;0;1;0
A_70_P056491;1;0;1;0;1;0;0;0;1;0;0;0
A_70_P056626;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P057016;0;1;0;0;0;1;0;1;0;1;0;0
A_70_P057131;0;1;0;1;0;1;0;0;0;1;0;0
A_70_P057251;0;1;0;1;0;1;0;1;0;0;0;0
A_70_P058101;0;1;0;0;0;0;0;1;0;1;0;1
A_70_P058801;0;1;0;0;0;1;0;0;0;1;0;1
A_70_P058946;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P059291;0;1;0;1;0;1;0;0;0;0;0;1
A_70_P059323;1;0;1;0;1;0;0;0;0;0;0;1
A_70_P059341;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P059801;0;1;0;1;0;0;0;0;0;1;0;1
A_70_P060116;1;0;0;0;1;0;0;0;1;0;1;0
A_70_P060641;0;1;0;0;0;0;1;0;1;0;1;0
A_70_P060871;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P061211;0;0;0;0;1;0;0;1;0;1;0;1
A_70_P061691;0;1;0;1;0;1;0;0;0;1;0;0
A_70_P062671;0;1;0;1;0;1;0;0;0;0;0;1
A_70_P062741;1;0;1;0;1;0;0;0;1;0;0;0
A_70_P062941;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P063441;0;1;0;0;0;0;0;1;0;1;0;1
A_70_P063556;0;1;0;1;0;1;0;1;0;0;0;0
A_70_P063606;0;1;0;1;0;1;0;0;0;1;0;0
A_70_P063966;0;1;0;1;0;0;0;1;0;1;0;0
A_70_P064026;0;0;1;0;1;0;1;0;1;0;0;0
A_70_P064491;0;1;0;0;0;0;0;1;0;1;0;1
A_70_P065346;1;0;1;0;1;0;0;0;1;0;0;0
A_70_P066606;0;1;0;1;0;0;0;1;0;1;0;0
A_70_P067456;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P067611;0;1;0;1;0;1;0;0;0;1;0;0
A_70_P067696;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P067987;1;0;0;0;1;0;1;0;1;0;0;0
A_70_P068516;0;1;0;1;0;0;0;1;0;1;0;0
A_70_P069016;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P069301;0;1;0;0;0;1;0;0;0;1;0;1
A_70_P069461;0;1;0;1;0;1;0;0;0;0;0;1
A_70_P070246;0;1;0;1;0;1;0;0;0;0;0;1
A_70_P070561;0;0;0;0;0;1;0;1;0;1;0;1
A_70_P071086;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P071216;0;1;0;1;0;1;0;0;0;1;0;0
A_70_P071306;0;0;1;0;1;0;0;0;1;0;1;0
A_70_P071471;1;0;1;0;1;0;1;0;0;0;0;0
A_70_P000006;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P000151;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P000191;0;0;0;1;0;0;1;0;1;0;0;0
A_70_P000361;0;1;0;1;0;0;0;1;0;0;0;0
A_70_P000611;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P000741;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P000801;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P000826;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P000891;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P000896;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P001076;0;0;0;1;0;1;0;0;1;0;0;0
A_70_P001161;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P001301;0;1;0;0;0;1;0;0;0;1;0;0
A_70_P001341;1;0;1;0;0;0;0;0;0;1;0;0
A_70_P001351;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P001376;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P001411;0;0;0;0;0;1;0;0;0;1;0;1
A_70_P001658;0;1;0;0;0;0;0;0;1;0;1;0
A_70_P001921;0;1;0;0;0;0;0;0;1;0;1;0
A_70_P001946;0;0;0;0;1;0;1;0;1;0;0;0
A_70_P001991;0;1;0;0;0;0;0;0;1;0;1;0
A_70_P002011;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P002126;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P002131;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P002181;0;1;0;0;0;1;0;0;0;1;0;0
A_70_P002266;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P002296;0;0;0;0;0;1;0;0;0;1;0;1
A_70_P002301;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P002311;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P002516;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P002596;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P002711;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P002712;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P002741;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P002742;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P002841;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P002842;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P002921;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P002922;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P002936;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P002996;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P003056;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P003081;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P003106;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P003151;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P003176;0;1;0;0;0;1;0;1;0;0;0;0
A_70_P003186;0;0;1;0;1;0;0;0;0;0;0;1
A_70_P003196;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P003261;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P003271;1;0;0;0;0;0;0;0;0;1;0;1
A_70_P003296;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P003476;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P003501;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P003651;0;0;0;1;0;1;0;0;0;1;0;0
A_70_P003931;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P003951;0;1;0;0;0;1;0;0;0;1;0;0
A_70_P003961;0;1;0;0;0;1;0;0;0;1;0;0
A_70_P003976;1;0;1;0;0;0;1;0;0;0;0;0
A_70_P003981;0;0;0;1;0;1;0;0;1;0;0;0
A_70_P004041;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P004341;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P004356;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P004416;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P004466;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P004496;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P004816;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P004821;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P005031;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P005051;0;1;0;0;0;0;0;0;0;1;0;1
A_70_P005166;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P005201;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P005561;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P005621;1;0;0;0;1;0;1;0;0;0;0;0
A_70_P005816;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P005921;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P005976;0;0;0;1;0;0;0;0;0;1;0;1
A_70_P005991;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P006026;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P006101;0;0;0;0;0;1;0;0;0;1;0;1
A_70_P006166;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P006216;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P006266;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P006301;1;0;0;0;0;0;0;0;0;1;0;1
A_70_P006321;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P006326;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P006406;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P006461;1;0;0;0;0;0;1;0;1;0;0;0
A_70_P006481;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P006751;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P006766;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P006871;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P006881;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P006886;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P006926;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P007026;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P007071;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P007141;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P007146;0;1;0;0;0;0;0;0;1;0;1;0
A_70_P007191;0;1;0;1;0;0;0;0;0;0;0;1
A_70_P007216;0;0;0;1;0;0;0;1;0;1;0;0
A_70_P007331;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P007336;0;1;0;0;0;1;0;0;0;1;0;0
A_70_P007391;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P007401;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P007906;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P007951;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P007956;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P008051;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P008311;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P008386;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P008391;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P008446;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P008606;0;0;0;1;0;1;0;0;0;0;0;1
A_70_P008726;1;0;1;0;0;0;1;0;0;0;0;0
A_70_P009026;1;0;0;0;1;0;1;0;0;0;0;0
A_70_P009066;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P009286;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P009366;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P009511;0;1;0;1;0;0;0;0;0;0;1;0
A_70_P009581;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P009666;1;0;0;0;0;0;1;0;1;0;0;0
A_70_P009676;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P009716;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P009856;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P009996;1;0;1;0;0;0;1;0;0;0;0;0
A_70_P010046;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P010061;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P010201;0;0;0;0;1;0;1;0;1;0;0;0
A_70_P010206;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P010216;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P010236;0;1;0;1;0;0;0;0;1;0;0;0
A_70_P010246;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P010361;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P010366;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P010451;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P010471;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P010556;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P010656;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P010671;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P010681;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P010956;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P011006;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P011041;0;1;0;1;0;0;0;0;0;1;0;0
A_70_P011046;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P011056;0;0;1;0;0;0;1;0;1;0;0;0
A_70_P011371;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P011411;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P011466;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P011526;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P011636;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P011666;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P011776;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P011836;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P011876;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P012051;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P012076;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P012261;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P012341;0;1;0;0;0;0;0;0;0;1;0;1
A_70_P012446;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P012532;0;1;0;1;0;0;0;0;0;1;0;0
A_70_P012566;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P012567;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P012596;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P012771;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P012876;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P012921;1;0;0;0;1;0;1;0;0;0;0;0
A_70_P012971;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P013161;0;0;1;0;0;0;0;0;0;1;0;1
A_70_P013186;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013446;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013476;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P013586;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013646;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013651;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P013706;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013716;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013721;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013771;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P013796;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013806;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P013886;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P013891;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P013901;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P014216;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P014256;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P014301;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P014346;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P014441;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P014566;1;0;1;0;0;0;0;0;1;0;0;0
A_70_P014606;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P014636;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P014637;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P014651;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P014691;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P014736;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P014737;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P014746;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P014747;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P014786;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P014846;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P014971;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P015121;0;0;0;0;0;1;0;1;0;1;0;0
A_70_P015131;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P015211;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P015281;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P015396;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P015471;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P015736;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P015821;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016081;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P016091;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P016216;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P016236;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016241;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P016286;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016306;0;1;0;0;0;0;0;0;1;0;1;0
A_70_P016311;1;0;0;0;0;0;0;0;0;1;0;1
A_70_P016345;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016376;0;0;0;0;1;0;0;0;1;0;1;0
A_70_P016386;0;0;0;0;1;0;1;0;1;0;0;0
A_70_P016387;0;0;0;0;1;0;1;0;1;0;0;0
A_70_P016401;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P016402;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P016516;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016526;1;0;0;0;1;0;1;0;0;0;0;0
A_70_P016561;0;0;0;1;0;1;0;0;0;1;0;0
A_70_P016562;0;0;0;1;0;1;0;0;0;1;0;0
A_70_P016621;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016701;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016756;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016757;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016851;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016856;0;0;0;0;1;0;0;0;1;0;1;0
A_70_P016857;0;0;0;0;1;0;0;0;1;0;1;0
A_70_P016862;1;0;0;0;1;0;1;0;0;0;0;0
A_70_P016871;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P016872;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P016911;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016916;0;1;0;0;0;1;0;1;0;0;0;0
A_70_P016921;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016926;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016981;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P016991;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P017001;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P017022;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P017026;0;0;0;0;1;0;0;1;0;1;0;0
A_70_P017042;0;0;0;0;0;1;0;1;0;1;0;0
A_70_P017136;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P017346;0;0;0;1;0;1;0;0;1;0;0;0
A_70_P017431;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P017666;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P017741;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P017826;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P017861;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P017926;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P018186;0;0;0;0;1;0;1;0;0;0;1;0
A_70_P018211;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P018376;0;0;0;0;1;0;0;0;1;0;1;0
A_70_P018381;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P018491;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P018551;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P018716;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P018866;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P019156;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P019201;1;0;1;0;0;0;1;0;0;0;0;0
A_70_P019271;0;1;0;0;0;0;0;1;0;0;0;1
A_70_P019356;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P019451;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P019456;1;0;1;0;0;0;1;0;0;0;0;0
A_70_P019676;0;0;0;0;0;1;0;1;0;1;0;0
A_70_P019691;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P019721;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P019756;0;0;0;0;0;1;0;0;0;1;0;1
A_70_P019801;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P019911;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P020086;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P020091;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P020101;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P020151;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P020251;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P020306;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P020341;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P020536;1;0;0;0;1;0;1;0;0;0;0;0
A_70_P020611;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P020751;1;0;1;0;0;0;1;0;0;0;0;0
A_70_P020856;1;0;0;0;1;0;1;0;0;0;0;0
A_70_P020861;0;1;0;0;0;0;0;0;0;1;0;1
A_70_P020911;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P020941;0;1;0;0;0;0;0;0;1;0;1;0
A_70_P021011;1;0;0;0;0;0;0;0;0;1;0;1
A_70_P021106;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P021126;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P021226;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P021371;0;1;0;0;0;0;0;0;0;1;0;1
A_70_P021516;0;0;0;0;1;0;1;0;1;0;0;0
A_70_P021536;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P021666;1;0;1;0;0;0;1;0;0;0;0;0
A_70_P021716;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P021781;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P021861;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P021866;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P021891;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P021976;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P022011;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P022096;0;1;0;1;0;0;0;0;0;1;0;0
A_70_P022301;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P022421;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P022556;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P022656;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P022661;1;0;1;0;0;0;1;0;0;0;0;0
A_70_P022901;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P022946;0;1;0;0;0;1;0;1;0;0;0;0
A_70_P022986;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P023036;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P023066;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P023106;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P023181;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P023201;0;0;0;0;0;1;0;1;0;1;0;0
A_70_P023216;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P023221;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P023246;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P023711;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P023726;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P023876;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P024096;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P024116;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P024117;0;0;0;0;0;0;1;0;1;0;1;0
A_70_P024221;0;1;0;0;0;0;0;0;1;0;1;0
A_70_P024286;0;0;0;1;0;1;0;0;0;1;0;0
A_70_P024302;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P024321;1;0;0;0;0;0;0;0;1;0;1;0
A_70_P024331;0;0;0;0;0;1;0;1;0;1;0;0
A_70_P024332;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P024391;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P024411;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P024446;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P024456;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P024496;0;0;0;0;1;0;0;0;1;0;1;0
A_70_P024536;0;0;0;0;0;1;0;0;0;1;0;1
A_70_P024621;0;0;0;0;1;0;0;0;1;0;1;0
A_70_P024651;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P024652;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P024806;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P024811;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P024826;0;1;0;0;0;0;0;1;0;1;0;0
A_70_P024846;0;1;0;0;0;1;0;0;0;1;0;0
A_70_P024906;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P024941;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P025006;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P025351;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P025426;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P025446;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P025491;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P025686;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P025861;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P025896;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P025961;0;0;0;0;0;0;0;1;0;1;0;1
A_70_P025986;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P026011;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026026;0;0;0;1;0;1;0;0;1;0;0;0
A_70_P026056;0;0;0;0;1;0;0;0;1;0;1;0
A_70_P026057;0;0;0;0;1;0;0;0;1;0;1;0
A_70_P026061;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P026062;1;0;1;0;1;0;0;0;0;0;0;0
A_70_P026116;0;1;0;1;0;0;0;0;1;0;0;0
A_70_P026126;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026136;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026143;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026146;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026151;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026196;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026197;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026216;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026326;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026331;0;1;0;1;0;1;0;0;0;0;0;0
A_70_P026336;0;1;0;1;0;1;0;0;0;0;0;0
