ProbeID,1Uex,1Dex,3Uex,3Dex,7Uex,7Dex,1Uin,1Din,3Uin,3Din,7Uin,7Din
A_70_P043606,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P043611,0,1,0,0,0,0,0,1,0,0,0,0
A_70_P043616,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043621,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043626,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P043631,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043636,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043642,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P043646,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P043651,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P043656,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P043661,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P043666,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043671,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043676,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043681,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043686,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P043691,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043696,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P043701,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P043706,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P043711,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043716,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P043721,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043726,0,1,0,1,0,1,0,1,0,1,0,0
A_70_P043731,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P043736,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P043741,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P043746,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043751,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043756,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043771,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043776,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043781,0,0,0,0,0,0,0,0,0,0,1,0
A_70_P043786,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043791,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043796,0,0,0,0,0,1,0,0,0,1,0,0
A_70_P043801,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043806,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043811,1,0,0,0,1,0,1,0,0,0,0,0
A_70_P043816,0,0,1,0,1,0,0,0,0,0,0,0
A_70_P043821,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043826,0,0,0,0,0,0,0,0,1,0,0,0
A_70_P043831,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043836,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P043841,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043846,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043856,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043861,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P043866,0,0,1,0,1,0,0,0,0,0,0,0
A_70_P043871,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043876,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043881,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P043886,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P043891,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P043896,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P043901,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043906,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043911,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043916,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043921,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043926,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043931,1,0,1,0,1,0,0,0,0,0,0,0
A_70_P043936,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043941,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P043946,0,0,0,0,0,1,0,1,0,1,0,1
A_70_P043951,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043956,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043961,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043966,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043971,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043976,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043981,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P043986,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P043996,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044001,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044006,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044011,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044016,0,1,0,0,0,1,0,1,0,1,0,0
A_70_P044021,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044026,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044031,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044036,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P044041,0,0,0,0,0,0,1,0,1,0,0,0
A_70_P044046,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044051,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044056,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P044061,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044066,0,0,0,0,0,0,1,0,1,0,0,0
A_70_P044071,1,0,1,0,1,0,1,0,1,0,0,0
A_70_P044076,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044081,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044086,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044091,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044096,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P044101,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044106,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044111,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044116,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044121,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P044126,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P044136,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P044141,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044146,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044151,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044156,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044161,1,0,1,0,0,0,1,0,1,0,0,0
A_70_P044166,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044171,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P044176,0,1,0,0,0,0,0,0,0,1,0,0
A_70_P044181,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044186,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044191,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P044196,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P044201,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P044206,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P044211,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P044216,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044221,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044226,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044231,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044236,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044241,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044246,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044251,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044256,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044261,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P044271,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P044276,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044281,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044286,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P044291,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P044296,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044301,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P044306,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P044311,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044316,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044321,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044326,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044331,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P044336,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P044341,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044346,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044351,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044356,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044361,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044366,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044371,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044376,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044381,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044386,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044391,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044396,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044401,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044406,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P044411,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044416,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044421,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044426,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044431,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P044436,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P044441,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P044446,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P044451,1,0,0,0,0,0,0,1,0,0,0,0
A_70_P044456,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044461,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P044466,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044471,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044476,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044481,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044486,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P044491,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044496,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044501,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044506,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044511,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044516,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044521,1,0,0,0,0,0,1,0,0,0,0,0
A_70_P044526,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044531,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044536,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044541,0,0,0,0,0,0,1,0,1,0,0,0
A_70_P044546,0,0,1,0,1,0,1,0,1,0,1,0
A_70_P044551,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044556,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044561,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044566,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044571,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044576,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044581,1,0,1,0,1,0,0,0,0,0,0,0
A_70_P044586,0,0,0,0,0,0,0,0,0,0,1,0
A_70_P044591,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044596,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044601,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044606,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P044611,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044616,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P044621,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P044626,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P044636,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P044641,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044646,0,0,0,0,0,0,0,0,1,0,0,0
A_70_P044651,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044656,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044661,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044666,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044671,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P044676,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044681,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044686,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044691,1,0,1,0,1,0,0,0,0,0,0,0
A_70_P044696,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044701,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044706,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P044711,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044716,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P044721,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044726,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044731,0,0,0,0,0,0,0,1,0,1,0,0
A_70_P044736,0,0,0,0,0,1,0,0,0,1,0,0
A_70_P044741,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044746,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044751,0,0,0,0,0,0,0,1,0,0,0,1
A_70_P044756,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P044761,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P044766,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044771,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044776,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044781,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044786,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044791,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P044796,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044801,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044806,0,0,0,0,0,0,1,0,1,0,1,0
A_70_P044811,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044816,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044821,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044826,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P044831,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P044836,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044841,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044846,0,1,0,0,0,0,0,0,0,1,0,0
A_70_P044851,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044856,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044861,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044866,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P044871,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044876,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P044881,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044886,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044891,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044896,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044901,1,0,1,0,0,0,1,0,0,0,0,0
A_70_P044906,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044911,0,1,0,1,0,0,0,1,0,0,0,0
A_70_P044916,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P044921,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044926,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044931,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P044936,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044941,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044946,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044951,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044956,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044961,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044966,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P044971,0,0,0,0,0,0,0,1,0,1,0,0
A_70_P044976,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044981,0,0,0,1,0,1,0,0,0,0,0,0
A_70_P044986,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044991,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P044996,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P045001,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045006,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045011,1,0,1,0,1,0,0,0,0,0,0,0
A_70_P045016,1,0,1,0,1,0,0,0,0,0,0,0
A_70_P045021,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P045026,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P045031,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045036,1,0,1,0,1,0,1,0,0,0,0,0
A_70_P045041,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045046,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045051,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045056,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045061,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P045066,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P045071,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045076,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045081,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045086,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P045091,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045096,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045101,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P045106,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045111,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P045116,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045121,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045126,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045131,0,0,0,0,1,0,1,0,0,0,0,0
A_70_P045136,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P045141,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045142,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045146,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P045151,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P045152,1,0,1,0,1,0,1,0,1,0,1,0
A_70_P045156,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045157,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045161,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045166,0,0,0,1,0,1,0,0,0,1,0,0
A_70_P045171,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P045176,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045181,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045186,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045191,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P045196,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045201,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P045206,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045211,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045216,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045221,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045226,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P045231,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045236,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045241,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045246,0,0,0,0,0,0,0,0,0,0,1,0
A_70_P045251,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045256,0,1,0,1,0,1,0,0,0,1,0,1
A_70_P045261,0,1,0,0,0,0,0,0,0,1,0,0
A_70_P045266,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045271,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P045276,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045281,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045286,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045291,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P045296,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P045301,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045306,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045311,0,0,0,0,0,1,0,1,0,1,0,0
A_70_P045316,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045321,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045326,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045331,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045336,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P045346,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P045351,1,0,1,0,1,0,1,0,0,0,1,0
A_70_P045356,0,0,0,1,0,1,0,1,0,1,0,1
A_70_P045361,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P045366,1,0,1,0,1,0,0,0,0,0,0,0
A_70_P045371,0,1,0,1,0,1,0,0,0,1,0,0
A_70_P045376,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P045381,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045386,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045391,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P045396,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P045401,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045406,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045411,0,1,0,1,0,1,0,1,0,1,0,1
A_70_P045416,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P045421,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045426,0,1,0,0,0,0,0,0,0,0,0,1
A_70_P045431,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P045436,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045441,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045446,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045451,0,1,0,0,0,1,0,1,0,1,0,1
A_70_P045456,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045461,0,0,0,0,0,0,0,1,0,0,0,0
A_70_P045471,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045476,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P045481,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045486,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P045491,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045496,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045501,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045506,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045511,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P045516,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045521,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045526,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045531,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045536,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045541,0,0,0,0,0,1,0,1,0,0,0,0
A_70_P045546,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045551,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045556,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045561,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045566,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045571,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045576,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045581,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045586,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P045591,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P045596,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P045601,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P045606,0,0,0,1,0,1,0,0,0,0,0,0
A_70_P045611,0,1,0,1,0,1,0,0,0,1,0,0
A_70_P045616,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045621,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045626,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P045631,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045636,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045641,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045646,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045651,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045656,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045661,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045666,0,0,0,0,0,0,0,0,1,0,0,0
A_70_P045671,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045676,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P045681,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045686,0,0,0,0,0,0,1,0,1,0,1,0
A_70_P045691,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045696,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P045701,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P045706,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045711,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045716,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045721,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045726,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P045731,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045736,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045741,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045746,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045751,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045756,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P045761,0,0,0,0,0,0,0,0,1,0,1,0
A_70_P045766,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045776,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P045781,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045786,0,0,0,0,0,0,1,0,1,0,0,0
A_70_P045791,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P045796,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045801,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P045806,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P045811,0,0,0,0,0,0,0,0,0,0,0,0
